query_id,claim,recall@1,recall@2,recall@3,recall@4,recall@5,precision@1,precision@2,precision@3,precision@4,precision@5
442,الكويت تلتهب وتقترب من الغليان وتسجّل درجات حرارة غير مسبوقة وصلت إلى 73 درجة مئ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
443,أصبحت جريمة قتل طالب في المرحلة الثانوية على يد 3 أشخاص في الشارع العام قضية رأي,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
444,اليابان تخطط لبناء أضخم مبنى في التاريخ، ارتفاعه 4 كيلومتر، وعرضه 6 كيلومتر وفيه,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
445,بحار تونسي يصطاد أخطبوطًا يزن اكثر من 100 كلغ، وتصدق به على الجيران والمساكين بع,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
446,باراك أوباما، أنتوني فاوتشي وميلندا غيتس زاروا مختبراً في مدينة ووهان الصينية عا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
447,"مركز الحرية للإبداع بالإسكندرية: ندوة بعنوان ""دور الدولة والمجتمع المدني في تفعي",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,البرلمان البريطاني سيناقش ترحيل لاعب كرة القدم النرويجي آرلينغ هالاند، بعد توقيع,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
449,أما أصول هؤلاء الأطفال، فهي أفريقية في معظمها، حيث أن 10.9% منهم من المغرب الكبي,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
450,إلغاء العمل بالتوقيت الصيفي في مصر لعام 2024، بدءًا من يوم الجمعة المُقبل، بقرار,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
451,وزير الصحة التركي فخر الدين قوجة أعلن يوم السبت أن عدد وفيات انفجار المنجم في ول,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,صورة لأول جنيه مصري صدر في إبريل/نيسان عام ١٨٣٤، وكان يساوي سبعة غرامات ذهب أي م,0.0,0.0769,0.1538,0.2308,0.3077,0.0,0.5,0.6667,0.75,0.8
453,800 مليون دولار أُنفقت على المحكمة الدولية الخاصة بلبنان لتنتهي بحكم مؤبد خمس مر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
454,"تحطمت طائرة مقاتلة من طراز ""ميغ-21"" تابعة لـ""الجيش الوطني الليبي"" بقيادة خليفة ح",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
455,صرحت الدكتورة ياسمين فؤاد، وزيرة البيئة، بأن مصر تمكنت من القضاء على السحابة الس,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
456,جامعة عمان العربية أفصحت عن رغبتها في تعيين أعضاء هيئة تدريس من الحاصلين على درج,0.1667,0.1667,0.1667,0.1667,0.1667,1.0,0.5,0.3333,0.25,0.2
457,"لقي ما لا يقل عن 17 شخصاً حتفهم يوم السبت، جراء انفجار بسبب ""تسرب غاز"" في أحد ال",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
458,لبنان، أخبار، إل بي سي آي، علي حمية، وزير الأشغال والنقل، مكتب حمية: 71 شخصاً قض,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,- أصبح رئيساً للبرازيل في عام 2018 بعد حصوله على أكثر من 55% من الأصوات، متغلباً,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
460,سفينة ضخمة تصل إلى ميناء ألانيا حاملة قرابة 1670 إسرائيلي فرّوا من إسرائيل ولجؤو,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
461,تعتزم الحكومة إنتاج 3 طرازات جديدة من السيارات الكهربائية من خلال شراكة بين شركة,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
463,خبر مقتل 3 شبان سوريين في لبنان لا يستند إلى أي مصدر موثوق,0.0,0.0556,0.1111,0.1667,0.2222,0.0,0.5,0.6667,0.75,0.8
465,تطالب دول التحالف العربي برحيل قوات المنطقة العسكرية الأولى من وادي حضرموت وتجني,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,البوليس الألماني يصادر 3 خراف من مزرعة شابٍ سوريّ حاول أن يضحّي بهم بنفسه,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,باراسيتامول P-500 سيتسبب في في وفاتك بعد 5 أيام,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
468,سيمون ديلي لاعب ساحل العاج (كوت ديفوار) حصل على بطاقة صفراء في الدقيقة التاسعة م,0.0909,0.1818,0.2727,0.2727,0.2727,1.0,1.0,1.0,0.75,0.6
469,طاقم الدبابة الروسية الذي سحق رتلًا أوكرانيًا كاملاً من 8 مركبات تابعة للناتو,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
470,السلسلة المكونة من 15 حلقة تقدم سردًا مشوقًا وإنسانيًا بسيطًا يعبر عن تاريخ مصر ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
471,تم تخفيف الحكم بالسجن من 24 سنة إلى 12، على شاب أميركي يُدعى كاميرون هيرين دهس ب,0.0,0.0909,0.0909,0.1818,0.1818,0.0,0.5,0.3333,0.5,0.4
472,"ألمانيا قدّمت نظام الدفاع الجوي ""إيريس-تي"" إلى أوكرانيا اليوم الثلاثاء، كجزء من ",0.0,0.0909,0.0909,0.1818,0.2727,0.0,0.5,0.3333,0.5,0.6
473,ميلاد يوسف يتعرض للضرب اثر مشاجرة مع 4 شباب في منطقه المزة الدوله في دمشق,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.2
474,رئيس جمهورية مدغشقر يُعلن أن منظمة الصحة العالمية، عرضت عليه رشوة قدرها 20 مليون,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,تشييع جنازة ٣٠ طفل من حفظة القرآن قضوا ضحاياغرق اتوبيس بأحد أنهار المدينة,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,لحظة وقوع زلزال بقوة 7.2 درجة في طاجيكستان قرب الحدود مع الصين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,بلغ سعر الذهب اليوم في منتصف التعاملات في الصاغة المصرية نفس المستوى الذي سجلته ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,أرسلت الصين اليوم الأربعاء 16 قمراً صناعياً إلى الفضاء من مركز تاييوان لإطلاق ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
479,الفيفا يخطط لتمديد مباريات كأس العالم في قطر من 90 دقيقة إلى 100 دقيقة,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,الحد الأدنى لفتح حساب توفير في بنك مصر هو 1500 جنيه، ويتم احتساب العائد على المب,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
481,بعد سقوطه من ارتفاع 200 متر أثناء تصويره فيديو في جبل سيسيدا بإيطاليا، وفقاً لـ«,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
482,تفوق منتخب السنغال على منتخب تونس بنتيجة 1-0 في مباراة الدور نصف النهائي لبطولة ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,فيديو جديد لتعامل قوات جماعة الحوثي مع الأهالي قبل الشروع بوضع المفخخات لتفجير 3,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
484,قال مرصد يمني، الأحد، إن 9 جنود قتلوا جراء انفجار لغم زرعه الحوثيون في محافظة صع,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
485,رجل من أربيل يبلغ من العمر 82 عاماً وزوجته ذات الـ 61 عاماً رُزقا بمولود.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,أصيب ستة مواطنين بجروح، اليوم السبت، جراء استهداف مليشيات الحوثي الأحياء السكنية,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
487,شوارع العاصمة عمان شهدت صباح الأحد ازدحامات مرورية شديدة نتيجة عدة حوادث سير، بم,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
488,أعلنت وزارة الدفاع الروسية، الثلاثاء، عن عدد الأشخاص الذين انضموا إلى الجيش الرو,0.0625,0.0625,0.0625,0.0625,0.125,1.0,0.5,0.3333,0.25,0.4
489,تقرير حقوقي تم إخفاؤه أصدرته منظمة UN WATCH، يصنف قطر من بين أسوأ 10 دول ستتواجد,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
490,نحو 700 إلى ألف مسلم يشاركون في أول صلاة بعد افتتاح الرئيس التركي رجب طيب أردوغا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,وزارة الصحة التونسية تصدر مذكرة لغلق المعابر الحدودية مع ليبيا يوم 8 أغسطس/آب ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
492,صرّح الجنرال كينيث ماكنزي، قائد القيادة المركزية الأمريكية، يوم الثلاثاء، بأن ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
493,تم الحكم على رئيسي وزراء الجزائر السابقين، عبد المالك سلال ومحمد أويحيى، يوم الإ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
494,ترامب: قضت المحكمة العليا في بنسلفانيا بأنّ انتخابات 2020 كانت مزورة.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
495,فخامة وزير التعليم العالي والبحث العلمي بحكومة الوحدة الوطنية رقم 531 لسنة 2023 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,أحرز العداء السوري عماد بركات المركز الثاني في ماراثون دبي عن فئة 60 عام,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.3333,0.25,0.4
497,اتهمت السلطات اليمنية بمحافظة مأرب (وسط)، جماعة الحوثي باستهداف الأحياء السكنية ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,عقد سامح شكري، وزير الخارجية، اجتماعاً مع جيهون بيراموف وزير خارجية أذربيجان في ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,وزارة المالية المصرية تفرض دفع خمس جنيهات عن كل عملية سحب بقيمة 500 جنيه من ماكي,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
500,حضرت الممثلة كيت بلانشيت فعاليات مهرجان نيويورك السينمائي الدولي في نسخته الستين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,اخر احصائية لسكان المعمورة تظهر أن عدد الذكور 2.2 مليار وعدد الإناث 5.6 مليار,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
502,أميركية تجني 20 ألف دولار من بيع حليب ثدييها للأطفال الرضع.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,الأهلي بنغازي يتغلب على فريق التلال بنتيجة 3-0.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,الجيش المصري اسر 37 الف جندي اثيوبي في الصومال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
505,افتتح محافظ الإسماعيلية ومدير أمن الإسماعيلية ورئيس الغرفة التجارية المعرض في 31,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
506,صورتان لشاب سوداني وفتاة مغربية التقيا للمرة الأولى في مونديال قطر 2022، ثم عقدا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
507,افتتحت مراكز التصويت في الانتخابات البرلمانية في تونس أبوابها صباح الأحد، وستستم,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
508,باب القيد الذي سيتم إغلاقه في مصر يوم 10 أكتوبر الحالي، وسيُعاد فتحه خلال فترة ا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,مقطع فيديو لتركي آل الشيخ يظهر فيه وهو يتحدث عن خسارة نادي ألميريا أمام ريال مدر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
510,انتهت مباراة المنتخب المغربي ضد منتخب الباراغواي بالتعادل السلبي 0-0 ضمن تحضيرات,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,الجيش الصومالي أعلن عن تصفية 20 فردًا من عناصر مليشيات الشباب المرتبطة بتنظيم ال,0.25,0.25,0.25,0.5,0.5,1.0,0.5,0.3333,0.5,0.4
512,"إحصائية : أفضل 40 دولة واجهت ""كورونا"" خالية من العرب",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
513,"خبر عاجل في قناة الجزيرة ""الإمارات تطلق مسبار نحو المريخ بعد 869 يوم على مقتل جم",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
514,كما تم الحُكم على المسؤول الإعلامي للممثلة الفرنسية السابقة التي تبلغ من العمر 8,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
515,منتخب ألمانيا حصل على اللقب العالمي 4 مرات (1954 و1974 و1990 و2014)، وهو نفس عدد,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
516,عاجل الرئيس التشادي محمد ادريس ديمبي يوجهة رسائل للقبائل الحدودية مع السودان بعد,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2
517,وثيقة تظهر أن جورج قرداحي حصل على أكثر من مليون دولار من إم بي سي مكافئة نهاية ا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,الجزائر تستعد لإنجاز فيلم عن رئيس الأركان السابق أحمد قايد صالح بقيمة 45 مليار س,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
519,أفادت مصادر محلية متطابقة بوقوع اشتباكات عنيفة في مدينة غريان، التي تقع على بعد ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
520,‏صورٌ لمسجدٍ بُني في مدينة شيآن الصينية قبل 700 سنة، وبنته عائلة مينغ الحاكمة آن,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,نعت وزارة التعليم العالي المصرية، الأحد، فينيس كامل جودة، وزيرة البحث العلمي الس,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
522,الحكم على وسيم يوسف بالسجن 5 سنوات وغرامة 300 ألف درهم إماراتي.,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
523,أصدرت محكمة جنايات سوهاج، اليوم الثلاثاء، حكماً بالسجن المؤبد على 3 أشخاص لمحاول,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,طبيب إيطالي يُحذّر من لقاح كورونا وأنه خطة لإبادة 80٪؜ من سكان الأرض,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
525,غير أن الأزمة المستمرة بين الجزائر والمغرب، اللذين يتنازعان منذ عقود بشأن الصحرا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
526,مليون ونصف المليون امرأة عازبة في العاصمة السورية دمشق,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,مانشستر سيتي الإنجليزي هو أكثر فريق تم استدعاء لاعبين منه، بـ16 لاعبًا، للمشاركة,0.1667,0.1667,0.1667,0.1667,0.1667,1.0,0.5,0.3333,0.25,0.2
528,ترامب يُعلن أنه سيصادر 90% من أموال سياسيي الشرق الأوسط وأفريقيا المودعة في البن,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
529,عثرت مباحث الجيزة على جثة طفلة تبلغ من العمر 3 سنوات في منطقة أبو النمرس، تبين أ,0.0909,0.1818,0.2727,0.3636,0.3636,1.0,1.0,1.0,1.0,0.8
530,هز زلزال بقوة 4.8 درجة على مقياس ريختر، اليوم الثلاثاء، مركزه على عمق 10 كيلومتر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
531,افتتح رئيس الوزراء بشر الخصاونة، يوم السبت، مستشفى الطفيلة الحكومي في جنوب الأرد,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
532,أقلعت أول طائرة لنقل الأسرى الحوثيين إلى اليمن ضمن المبادرة الإنسانية السعودية، ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
533,وزير التجارة الداخلية السوري: المؤسسة السورية للتجارة هي أكبر سلسلة تجارية في ال,0.0,0.125,0.125,0.25,0.25,0.0,0.5,0.3333,0.5,0.4
534,"في 11 مارس/آذار 2012، قررت اللجنة المركزية لحركة ""فتح"" فصل القدوة من الحركة بسبب",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
535,أعفت روسيا الدول الأفريقية من ديون بقيمة 20 مليار دولار، وهو ما لا تفعله الدول ا,0.0,0.0667,0.1333,0.2,0.2667,0.0,0.5,0.6667,0.75,0.8
536,يُحتفل باليوم العالمي للبريد في الـ9 من أكتوبر من كل عام، وهو قرار تم اتخاذه خلا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
537,فوز السنغال على بوليفيا 2-0 في مباراة ودية.. وماني يحقق رقماً قياسياً تاريخياً م,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,قطر تعلن عن تعطيل الدوام الرسمي لمدة شهر ابتداءً من يوم السبت القادم لإتاحة الفر,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,صحيفة ليكيب الفرنسية: مبروك على المغرب تنظيم كأس الأمم الأفريقية 2025.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,صرحت زهراء ارشادي، نائب مندوب إيران لدى الأمم المتحدة، بأن إيران استقبلت أكثر من,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
542,صور لأول مغسل سيارات يعمل على خدمة السيدات في دمشق، بطاقم نسائي وبتكلفة 3500 لير,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
543,مباراة بورتو × باير ليفركوزن، تُقام في الساعة العاشرة مساءً، وتُبث على قناة beIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,وزير المالية الاسرائيلي: منحنا الشخص الذي وشى للجيش بموقع السنوار في منطقة تل ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,"ميلانيا ترامب ترفع قضية طلاق ضد دونالد ترامب وتطالب بتعويض 50 مليون دولار.

ميلا",0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
546,"""لقد لعبنا من أجل الفوز على ليفربول اليوم، بالتأكيد كان هذا هدفنا. وبعد الهزيمة ",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
547,صورة لآثار زلزال بقوة 5.5 درجة على مقياس ريختر ضرب منطقة بجاية شرقي الجزائر يوم ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
548,انتشل الهلال الأحمر فرع صبراتة الجمعة 14 جثة مهاجر غير قتلوا على شاطئ المدينة عل,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.2
549,"حركة ""طالبان"" التي سيطرت على السلطة في أفغانستان طلبت من المجتمع الدولي منحها مد",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
550,احتراق 140 عاملة في مصنع بأميركا بعد إغلاق الأبواب عليهن، كان السبب وراء الاحتفا,0.0526,0.0526,0.1053,0.1579,0.2105,1.0,0.5,0.6667,0.75,0.8
551,شهر شباط/فبراير الحالي لا يتكرّر سوى مرّة كلّ 823 يوماً,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
552,في عام 1976، في البيت الأبيض ظهر الرئيس جيرالد فورد على الشاشات وهو يتلقى لقاح إ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
553,قررت النيابة العامة حبس متهم بتجارة 295 قطعة يُشتبه في أثريتها في مركز ميت غمر ب,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
554,فيضان ليبيا وفات اكثر من 2000 شخص انا لله وانا إليه راجعون,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,"""وفود 40 دولة إفريقية في موسكو اليوم: روسيا المعزولة""",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
556,كشفت المملكة العربية السعودية، اليوم السبت، عن استثمار يزيد على 40 مليار ريال سع,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
557,جميلة كسيكسي: خبر مؤكد البرلمان سيعود يوم خمسة فبراير/شباط 2022 وأول جلسة ستكون ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
558,تحديد مهر الزواج في عُمان بقيمة أربعة آلاف ريال في سلطنة عمان، والسجن عقوبة من ي,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
559,هذه الصورة تعود لعام 1940م في فرنسا حيث كان يتم وضع الأطفال الرُّضع الغير مرغوب ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,الدنمارك شاركت في كأس العالم 1982 وكانت مع البرازيل وبولندا والمكسيك في مجموعة و,0.0,0.0556,0.1111,0.1667,0.1667,0.0,0.5,0.6667,0.75,0.6
561,أفادت الصين اليوم الجمعة بنجاحها في إطلاق 13 قمراً صناعياً إلى المدار من مركز تا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
562,أنجزت شركة مصر الوسطى لتوزيع الكهرباء 100% من مشروعات الكهرباء في منطقة مصر الوس,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
563,ضمن أولمبياد طوكيو 2020، السعودي علي رضا يصل بعد أكثر من ساعة عن منافسيه في رياض,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
564,وكالات رسمية : كويكب يُهدد الأرض في 27 أيار المقبل .,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
565,دجاج الجيش، يأخذه السوريون لمطاعمهم ويبيعونه بمبلغ 100 جنيه مصري للواحدة.,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
566,نجحت الأجهزة الأمنية في القاهرة في القبض على شخصين لتشاجرهما في مدينة 15 مايو، و,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,""" محمد رشوان "" سبب شهرته يرجع لأولمبيّاد لوس أنجلوس 1984 , محمد رشوان وصل للنهائ",0.0526,0.0526,0.1053,0.1579,0.2105,1.0,0.5,0.6667,0.75,0.8
568,مقتل خمسة أشخاص من أهالي قرية (الطريف) بريف دير الزور شرقي سوريا برصاص مجهولين أ,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.25,0.4
569,تصنيف ورقة نقدية قديمة من فئة 500 ليرة سورية ضمن أجمل أوراق النقود في العالم، وذ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,بعد ثلاثة أيام من سقوط الطائرة الإندونيسية، فرق الإنقاذ تعثر على رضيع عائم في ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,من المتوقع أن تُبث مباراة منتخب مصر والنيجر اليوم على قناة ON Time Sport 1 في ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
572,"صرّح وزير البترول المصري الأسبق، أسامة كمال، أن ""مصر كانت مديونة بمبلغ 6.5 مليار",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
573,أول كرسي تدليك في التاريخ، صُنع عام 1992 وموجود في القصر الملكي البريطاني.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
574,صور حديثة من مسجد الحسن الثاني في الدار البيضاء، حيث تجاوز عدد المصلين 800 ألف م,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
575,مواطن من ولاية القصرين يعثر على كنز من الذهب قيمته سبعة مليار دولار ويسلمه للأمن,0.0769,0.0769,0.1538,0.1538,0.1538,1.0,0.5,0.6667,0.5,0.4
576,روسيا تستبدل 100 ألف جندي من عناصر جيشها بروبوتات ذات الأداء العالي,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
577,تجدر الإشارة إلى أن فريق أتلتيكو مدريد يتمركز في المركز الخامس في الدوري الإسبان,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
578,الصحف الصينية كتبت أن طريقًا سريعًا انهار في أحد شوارعها الرئيسية، فسارعت الحكوم,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
579,تركيا تقول إن لديها أوراق ثبوتية ووثائق تثبت إن هنالك 15 قرية في ريف إدلب الجنوب,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,صورة لآرلينغ هالاند مرتديًا قميص أشتون يونايتد، مع خبر مفاده أن نادي مانشستر سيت,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
581,ليفربول في المركز الثاني برصيد 9 نقاط خلف نابولي المتصدر بـ12 نقطة، بينما رينجرز,0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
582,ضرب زلزال بقوة 4.3 درجة على مقياس ريختر مساء الأحد مدينة لنكرود في محافظة كيلان ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
583,لقاء يجمع مبعوث الولايات المتحدة الامريكية بالسيد مقتدى الصدر في العاصمة العراقي,0.0714,0.0714,0.1429,0.2143,0.2857,1.0,0.5,0.6667,0.75,0.8
584,تعامل مركز الاتصال الموحد التابع لأمانة عمان الكبرى مع 228832 مكالمة منذ بداية ا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
585,دكتور خوري: 300 ألف إلى نصف مليون اصابة كورونا في لبنان,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
586,انطلقت الدورة الثالثة من مهرجان الكويت السينمائي في مكتبة الكويت الوطنية بمشاركة,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
587,الفنانة اللبنانية ميريام فارس تعود إلى التمثيل بعد انقطاع استمر 7 سنوات من خلال ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
588,- قيمة المنحة: 750 ألف دينار كويتي (2.5 مليون دولار). - المشروع: إنشاء خط سكة حد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,ثلج في الحرم اللهم بارك وزد اليوم الاحد 12جانفي 2020,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
